event_sample_id,station_id,anchor_time,window_start,window_end,target_class,split_group_id,sample_type,flow_t_minus_3,flow_t_minus_2,flow_t_minus_1,flow_t0,flow_t_plus_1,flow_t_plus_2,flow_t_plus_3
CONTROL__33014__2025050621,33014,2025-05-06 21:00:00,2025-05-06 18:00:00,2025-05-07 00:00:00,NORMAL,GROUP__33014__0011,CONTROL,78.0,48.0,34.0,32.0,23.0,0.0,16.0
CONTROL__33014__2025081221,33014,2025-08-12 21:00:00,2025-08-12 18:00:00,2025-08-13 00:00:00,NORMAL,GROUP__33014__0011,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7163__2025011501,7163,2025-01-15 01:00:00,2025-01-14 22:00:00,2025-01-15 04:00:00,NORMAL,GROUP__7163__0007,CONTROL,0.0,0.0,13.0,8.0,9.0,10.0,15.0
CONTROL__7163__2025121001,7163,2025-12-10 01:00:00,2025-12-09 22:00:00,2025-12-10 04:00:00,NORMAL,GROUP__7163__0007,CONTROL,302.0,197.0,14.0,13.0,6.0,14.0,18.0
CONTROL__10011__2025061102,10011,2025-06-11 02:00:00,2025-06-10 23:00:00,2025-06-11 05:00:00,NORMAL,GROUP__10011__0010,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__10011__2025012902,10011,2025-01-29 02:00:00,2025-01-28 23:00:00,2025-01-29 05:00:00,NORMAL,GROUP__10011__0010,CONTROL,0.0,0.0,0.0,0.0,0.0,34.0,80.0
CONTROL__7139__2025022602,7139,2025-02-26 02:00:00,2025-02-25 23:00:00,2025-02-26 05:00:00,NORMAL,GROUP__7139__0010,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7139__2025112602,7139,2025-11-26 02:00:00,2025-11-25 23:00:00,2025-11-26 05:00:00,NORMAL,GROUP__7139__0010,CONTROL,472.0,20.0,9.0,11.0,19.0,26.0,86.0
CONTROL__7168__2025100804,7168,2025-10-08 04:00:00,2025-10-08 01:00:00,2025-10-08 07:00:00,NORMAL,GROUP__7168__0010,CONTROL,12.0,18.0,17.0,20.0,45.0,90.0,64.0
CONTROL__7168__2025052804,7168,2025-05-28 04:00:00,2025-05-28 01:00:00,2025-05-28 07:00:00,NORMAL,GROUP__7168__0010,CONTROL,10.0,14.0,19.0,24.0,26.0,104.0,94.0
CONTROL__7150__2025022621,7150,2025-02-26 21:00:00,2025-02-26 18:00:00,2025-02-27 00:00:00,NORMAL,GROUP__7150__0001,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7150__2025012221,7150,2025-01-22 21:00:00,2025-01-22 18:00:00,2025-01-23 00:00:00,NORMAL,GROUP__7150__0001,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7163__2025040301,7163,2025-04-03 01:00:00,2025-04-02 22:00:00,2025-04-03 04:00:00,NORMAL,GROUP__7163__0008,CONTROL,441.0,266.0,175.0,125.0,107.0,119.0,108.0
CONTROL__7163__2025050801,7163,2025-05-08 01:00:00,2025-05-07 22:00:00,2025-05-08 04:00:00,NORMAL,GROUP__7163__0008,CONTROL,27.0,20.0,106.0,67.0,68.0,67.0,102.0
CONTROL__47024__2025040319,47024,2025-04-03 19:00:00,2025-04-03 16:00:00,2025-04-03 22:00:00,NORMAL,GROUP__47024__0007,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__47024__2025121819,47024,2025-12-18 19:00:00,2025-12-18 16:00:00,2025-12-18 22:00:00,NORMAL,GROUP__47024__0007,CONTROL,970.0,1092.0,1210.0,1271.0,1339.0,1276.0,0.0
CONTROL__T0288__2025030623,T0288,2025-03-06 23:00:00,2025-03-06 20:00:00,2025-03-07 02:00:00,NORMAL,GROUP__T0288__0002,CONTROL,0.0,3.0,0.0,1.0,80.0,79.0,82.0
CONTROL__T0288__2025031323,T0288,2025-03-13 23:00:00,2025-03-13 20:00:00,2025-03-14 02:00:00,NORMAL,GROUP__T0288__0002,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__T0289__2025050823,T0289,2025-05-08 23:00:00,2025-05-08 20:00:00,2025-05-09 02:00:00,NORMAL,GROUP__T0289__0002,CONTROL,0.0,0.0,1.0,1.0,0.0,0.0,1.0
CONTROL__T0289__2025020623,T0289,2025-02-06 23:00:00,2025-02-06 20:00:00,2025-02-07 02:00:00,NORMAL,GROUP__T0289__0002,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__T0290__2025062623,T0290,2025-06-26 23:00:00,2025-06-26 20:00:00,2025-06-27 02:00:00,NORMAL,GROUP__T0290__0002,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__T0290__2025012323,T0290,2025-01-23 23:00:00,2025-01-23 20:00:00,2025-01-24 02:00:00,NORMAL,GROUP__T0290__0002,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__T0479-PR__2025120423,T0479-PR,2025-12-04 23:00:00,2025-12-04 20:00:00,2025-12-05 02:00:00,NORMAL,GROUP__T0479-PR__0002,CONTROL,66.0,65.0,42.0,29.0,322.0,147.0,92.0
CONTROL__T0479-PR__2025102323,T0479-PR,2025-10-23 23:00:00,2025-10-23 20:00:00,2025-10-24 02:00:00,NORMAL,GROUP__T0479-PR__0002,CONTROL,1085.0,875.0,619.0,507.0,301.0,127.0,83.0
CONTROL__7248__2025022101,7248,2025-02-21 01:00:00,2025-02-20 22:00:00,2025-02-21 04:00:00,NORMAL,GROUP__7248__0011,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7248__2025122601,7248,2025-12-26 01:00:00,2025-12-25 22:00:00,2025-12-26 04:00:00,NORMAL,GROUP__7248__0011,CONTROL,23.0,21.0,17.0,15.0,18.0,18.0,24.0
CONTROL__7274__2025092603,7274,2025-09-26 03:00:00,2025-09-26 00:00:00,2025-09-26 06:00:00,NORMAL,GROUP__7274__0010,CONTROL,16.0,26.0,19.0,23.0,35.0,123.0,171.0
CONTROL__7274__2025100303,7274,2025-10-03 03:00:00,2025-10-03 00:00:00,2025-10-03 06:00:00,NORMAL,GROUP__7274__0010,CONTROL,23.0,12.0,12.0,14.0,46.0,110.0,186.0
CONTROL__53003__2025052308,53003,2025-05-23 08:00:00,2025-05-23 05:00:00,2025-05-23 11:00:00,NORMAL,GROUP__53003__0004,CONTROL,286.0,565.0,804.0,830.0,815.0,882.0,1055.0
CONTROL__53003__2025091908,53003,2025-09-19 08:00:00,2025-09-19 05:00:00,2025-09-19 11:00:00,NORMAL,GROUP__53003__0004,CONTROL,437.0,1163.0,1683.0,1639.0,1667.0,1601.0,1767.0
CONTROL__7184__2025013108,7184,2025-01-31 08:00:00,2025-01-31 05:00:00,2025-01-31 11:00:00,NORMAL,GROUP__7184__0015,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7184__2025032808,7184,2025-03-28 08:00:00,2025-03-28 05:00:00,2025-03-28 11:00:00,NORMAL,GROUP__7184__0015,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7248__2025082217,7248,2025-08-22 17:00:00,2025-08-22 14:00:00,2025-08-22 20:00:00,NORMAL,GROUP__7248__0012,CONTROL,1029.0,933.0,1038.0,1123.0,1132.0,947.0,723.0
CONTROL__7248__2025112117,7248,2025-11-21 17:00:00,2025-11-21 14:00:00,2025-11-21 20:00:00,NORMAL,GROUP__7248__0012,CONTROL,946.0,917.0,1031.0,1304.0,1220.0,1156.0,817.0
CONTROL__7248__2025120604,7248,2025-12-06 04:00:00,2025-12-06 01:00:00,2025-12-06 07:00:00,NORMAL,GROUP__7248__0013,CONTROL,188.0,162.0,145.0,220.0,574.0,766.0,724.0
CONTROL__7248__2025041204,7248,2025-04-12 04:00:00,2025-04-12 01:00:00,2025-04-12 07:00:00,NORMAL,GROUP__7248__0013,CONTROL,151.0,125.0,114.0,210.0,504.0,859.0,835.0
CONTROL__7274__2025010412,7274,2025-01-04 12:00:00,2025-01-04 09:00:00,2025-01-04 15:00:00,NORMAL,GROUP__7274__0011,CONTROL,52.0,83.0,61.0,68.0,54.0,53.0,44.0
CONTROL__7274__2025092712,7274,2025-09-27 12:00:00,2025-09-27 09:00:00,2025-09-27 15:00:00,NORMAL,GROUP__7274__0011,CONTROL,97.0,82.0,74.0,79.0,66.0,66.0,70.0
CONTROL__F3FWY003__2025120617,F3FWY003,2025-12-06 17:00:00,2025-12-06 14:00:00,2025-12-06 20:00:00,NORMAL,GROUP__F3FWY003__0017,CONTROL,2915.0,3133.0,3233.0,2722.0,1851.0,1216.0,1054.0
CONTROL__F3FWY003__2025060717,F3FWY003,2025-06-07 17:00:00,2025-06-07 14:00:00,2025-06-07 20:00:00,NORMAL,GROUP__F3FWY003__0017,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7126__2025090621,7126,2025-09-06 21:00:00,2025-09-06 18:00:00,2025-09-07 00:00:00,NORMAL,GROUP__7126__0006,CONTROL,32.0,33.0,30.0,20.0,18.0,17.0,6.0
CONTROL__7126__2025011821,7126,2025-01-18 21:00:00,2025-01-18 18:00:00,2025-01-19 00:00:00,NORMAL,GROUP__7126__0006,CONTROL,36.0,27.0,19.0,26.0,17.0,13.0,12.0
CONTROL__53003__2025010423,53003,2025-01-04 23:00:00,2025-01-04 20:00:00,2025-01-05 02:00:00,NORMAL,GROUP__53003__0005,CONTROL,36.0,30.0,26.0,28.0,294.0,178.0,135.0
CONTROL__53003__2025020123,53003,2025-02-01 23:00:00,2025-02-01 20:00:00,2025-02-02 02:00:00,NORMAL,GROUP__53003__0005,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7251__2025081003,7251,2025-08-10 03:00:00,2025-08-10 00:00:00,2025-08-10 06:00:00,NORMAL,GROUP__7251__0010,CONTROL,15.0,12.0,11.0,9.0,9.0,10.0,16.0
CONTROL__7251__2025083103,7251,2025-08-31 03:00:00,2025-08-31 00:00:00,2025-08-31 06:00:00,NORMAL,GROUP__7251__0010,CONTROL,628.0,425.0,355.0,274.0,213.0,117.0,143.0
CONTROL__7112__2025040621,7112,2025-04-06 21:00:00,2025-04-06 18:00:00,2025-04-07 00:00:00,NORMAL,GROUP__7112__0016,CONTROL,1041.0,802.0,673.0,607.0,383.0,245.0,142.0
CONTROL__7112__2025081721,7112,2025-08-17 21:00:00,2025-08-17 18:00:00,2025-08-18 00:00:00,NORMAL,GROUP__7112__0016,CONTROL,940.0,679.0,634.0,535.0,421.0,215.0,25.0
CONTROL__7163__2025090103,7163,2025-09-01 03:00:00,2025-09-01 00:00:00,2025-09-01 06:00:00,NORMAL,GROUP__7163__0009,CONTROL,11.0,7.0,2.0,6.0,11.0,44.0,111.0
CONTROL__7163__2025051903,7163,2025-05-19 03:00:00,2025-05-19 00:00:00,2025-05-19 06:00:00,NORMAL,GROUP__7163__0009,CONTROL,12.0,2.0,6.0,5.0,24.0,48.0,106.0
CONTROL__68025__2025081818,68025,2025-08-18 18:00:00,2025-08-18 15:00:00,2025-08-18 21:00:00,NORMAL,GROUP__68025__0012,CONTROL,58.0,50.0,44.0,21.0,17.0,18.0,6.0
CONTROL__68025__2025052618,68025,2025-05-26 18:00:00,2025-05-26 15:00:00,2025-05-26 21:00:00,NORMAL,GROUP__68025__0012,CONTROL,934.0,1014.0,1037.0,862.0,642.0,483.0,416.0
CONTROL__50240__2025101319,50240,2025-10-13 19:00:00,2025-10-13 16:00:00,2025-10-13 22:00:00,NORMAL,GROUP__50240__0015,CONTROL,0.0,162.0,144.0,140.0,0.0,72.0,53.0
CONTROL__50240__2025092919,50240,2025-09-29 19:00:00,2025-09-29 16:00:00,2025-09-29 22:00:00,NORMAL,GROUP__50240__0015,CONTROL,2029.0,2237.0,1987.0,1438.0,1216.0,0.0,838.0
CONTROL__53004__2025010620,53004,2025-01-06 20:00:00,2025-01-06 17:00:00,2025-01-06 23:00:00,NORMAL,GROUP__53004__0010,CONTROL,53.0,40.0,35.0,29.0,27.0,16.0,11.0
CONTROL__53004__2025033120,53004,2025-03-31 20:00:00,2025-03-31 17:00:00,2025-03-31 23:00:00,NORMAL,GROUP__53004__0010,CONTROL,1675.0,1510.0,1111.0,755.0,658.0,382.0,201.0
CONTROL__7161__2025111202,7161,2025-11-12 02:00:00,2025-11-11 23:00:00,2025-11-12 05:00:00,NORMAL,GROUP__7161__0008,CONTROL,229.0,9.0,17.0,20.0,18.0,36.0,97.0
CONTROL__68025__2025091002,68025,2025-09-10 02:00:00,2025-09-09 23:00:00,2025-09-10 05:00:00,NORMAL,GROUP__68025__0013,CONTROL,167.0,94.0,62.0,45.0,63.0,153.0,478.0
CONTROL__68025__2025011502,68025,2025-01-15 02:00:00,2025-01-14 23:00:00,2025-01-15 05:00:00,NORMAL,GROUP__68025__0013,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7132__2025092406,7132,2025-09-24 06:00:00,2025-09-24 03:00:00,2025-09-24 09:00:00,NORMAL,GROUP__7132__0012,CONTROL,16.0,38.0,86.0,187.0,117.0,105.0,132.0
CONTROL__7132__2025070906,7132,2025-07-09 06:00:00,2025-07-09 03:00:00,2025-07-09 09:00:00,NORMAL,GROUP__7132__0012,CONTROL,140.0,362.0,1018.0,2014.0,1986.0,1828.0,1352.0
CONTROL__T0085__2025082806,T0085,2025-08-28 06:00:00,2025-08-28 03:00:00,2025-08-28 09:00:00,NORMAL,GROUP__T0085__0004,CONTROL,1.0,4.0,19.0,83.0,140.0,152.0,113.0
CONTROL__T0085__2025050106,T0085,2025-05-01 06:00:00,2025-05-01 03:00:00,2025-05-01 09:00:00,NORMAL,GROUP__T0085__0004,CONTROL,0.0,1.0,1.0,12.0,5.0,8.0,4.0
CONTROL__7132__2025092510,7132,2025-09-25 10:00:00,2025-09-25 07:00:00,2025-09-25 13:00:00,NORMAL,GROUP__7132__0013,CONTROL,2006.0,1722.0,1356.0,1042.0,1051.0,955.0,939.0
CONTROL__7132__2025050810,7132,2025-05-08 10:00:00,2025-05-08 07:00:00,2025-05-08 13:00:00,NORMAL,GROUP__7132__0013,CONTROL,2164.0,1937.0,1459.0,1107.0,1009.0,970.0,896.0
CONTROL__23067__2025022022,23067,2025-02-20 22:00:00,2025-02-20 19:00:00,2025-02-21 01:00:00,NORMAL,GROUP__23067__0009,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__23067__2025022722,23067,2025-02-27 22:00:00,2025-02-27 19:00:00,2025-02-28 01:00:00,NORMAL,GROUP__23067__0009,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__T0342__2025070323,T0342,2025-07-03 23:00:00,2025-07-03 20:00:00,2025-07-04 02:00:00,NORMAL,GROUP__T0342__0001,CONTROL,2.0,0.0,2.0,0.0,0.0,0.0,0.0
CONTROL__T0342__2025112723,T0342,2025-11-27 23:00:00,2025-11-27 20:00:00,2025-11-28 02:00:00,NORMAL,GROUP__T0342__0001,CONTROL,78.0,52.0,31.0,15.0,0.0,0.0,1.0
CONTROL__7179__2025091823,7179,2025-09-18 23:00:00,2025-09-18 20:00:00,2025-09-19 02:00:00,NORMAL,GROUP__7179__0020,CONTROL,140.0,122.0,71.0,57.0,58.0,49.0,50.0
CONTROL__7179__2025120423,7179,2025-12-04 23:00:00,2025-12-04 20:00:00,2025-12-05 02:00:00,NORMAL,GROUP__7179__0020,CONTROL,1512.0,1409.0,1151.0,828.0,466.0,251.0,217.0
CONTROL__53003__2025051600,53003,2025-05-16 00:00:00,2025-05-15 21:00:00,2025-05-16 03:00:00,NORMAL,GROUP__53003__0006,CONTROL,597.0,321.0,180.0,117.0,61.0,56.0,103.0
CONTROL__53003__2025060600,53003,2025-06-06 00:00:00,2025-06-05 21:00:00,2025-06-06 03:00:00,NORMAL,GROUP__53003__0006,CONTROL,61.0,48.0,41.0,179.0,86.0,92.0,87.0
CONTROL__F3FWY003__2025030704,F3FWY003,2025-03-07 04:00:00,2025-03-07 01:00:00,2025-03-07 07:00:00,NORMAL,GROUP__F3FWY003__0018,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__F3FWY003__2025071804,F3FWY003,2025-07-18 04:00:00,2025-07-18 01:00:00,2025-07-18 07:00:00,NORMAL,GROUP__F3FWY003__0018,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__10011__2025012407,10011,2025-01-24 07:00:00,2025-01-24 04:00:00,2025-01-24 10:00:00,NORMAL,GROUP__10011__0011,CONTROL,86.0,420.0,1121.0,1087.0,1167.0,1153.0,1153.0
CONTROL__10011__2025010307,10011,2025-01-03 07:00:00,2025-01-03 04:00:00,2025-01-03 10:00:00,NORMAL,GROUP__10011__0011,CONTROL,122.0,251.0,528.0,919.0,1270.0,1667.0,1886.0
CONTROL__7139__2025021407,7139,2025-02-14 07:00:00,2025-02-14 04:00:00,2025-02-14 10:00:00,NORMAL,GROUP__7139__0011,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7139__2025072507,7139,2025-07-25 07:00:00,2025-07-25 04:00:00,2025-07-25 10:00:00,NORMAL,GROUP__7139__0011,CONTROL,21.0,70.0,174.0,211.0,292.0,267.0,336.0
CONTROL__7120__2025062100,7120,2025-06-21 00:00:00,2025-06-20 21:00:00,2025-06-21 03:00:00,NORMAL,GROUP__7120__0020,CONTROL,605.0,563.0,471.0,7.0,8.0,14.0,12.0
CONTROL__7120__2025051700,7120,2025-05-17 00:00:00,2025-05-16 21:00:00,2025-05-17 03:00:00,NORMAL,GROUP__7120__0020,CONTROL,24.0,20.0,22.0,9.0,12.0,14.0,11.0
CONTROL__7121__2025092000,7121,2025-09-20 00:00:00,2025-09-19 21:00:00,2025-09-20 03:00:00,NORMAL,GROUP__7121__0020,CONTROL,16.0,11.0,12.0,208.0,184.0,133.0,122.0
CONTROL__7121__2025110100,7121,2025-11-01 00:00:00,2025-10-31 21:00:00,2025-11-01 03:00:00,NORMAL,GROUP__7121__0020,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__F3FWY001__2025100405,F3FWY001,2025-10-04 05:00:00,2025-10-04 02:00:00,2025-10-04 08:00:00,NORMAL,GROUP__F3FWY001__0003,CONTROL,80.0,99.0,113.0,185.0,264.0,246.0,317.0
CONTROL__F3FWY001__2025051705,F3FWY001,2025-05-17 05:00:00,2025-05-17 02:00:00,2025-05-17 08:00:00,NORMAL,GROUP__F3FWY001__0003,CONTROL,110.0,141.0,313.0,631.0,1136.0,1682.0,2252.0
CONTROL__7119-PR__2025032308,7119-PR,2025-03-23 08:00:00,2025-03-23 05:00:00,2025-03-23 11:00:00,NORMAL,GROUP__7119-PR__0004,CONTROL,101.0,192.0,278.0,415.0,673.0,859.0,904.0
CONTROL__7119-PR__2025012608,7119-PR,2025-01-26 08:00:00,2025-01-26 05:00:00,2025-01-26 11:00:00,NORMAL,GROUP__7119-PR__0004,CONTROL,2.0,2.0,5.0,11.0,16.0,0.0,0.0
CONTROL__7112__2025041309,7112,2025-04-13 09:00:00,2025-04-13 06:00:00,2025-04-13 12:00:00,NORMAL,GROUP__7112__0017,CONTROL,47.0,40.0,61.0,74.0,69.0,69.0,61.0
CONTROL__7112__2025010509,7112,2025-01-05 09:00:00,2025-01-05 06:00:00,2025-01-05 12:00:00,NORMAL,GROUP__7112__0017,CONTROL,381.0,404.0,585.0,808.0,984.0,1113.0,1070.0
CONTROL__53004__2025083113,53004,2025-08-31 13:00:00,2025-08-31 10:00:00,2025-08-31 16:00:00,NORMAL,GROUP__53004__0011,CONTROL,37.0,31.0,37.0,38.0,37.0,42.0,55.0
CONTROL__53004__2025071313,53004,2025-07-13 13:00:00,2025-07-13 10:00:00,2025-07-13 16:00:00,NORMAL,GROUP__53004__0011,CONTROL,1200.0,1406.0,1261.0,1154.0,1146.0,1133.0,1061.0
CONTROL__10011__2025091416,10011,2025-09-14 16:00:00,2025-09-14 13:00:00,2025-09-14 19:00:00,NORMAL,GROUP__10011__0012,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__10011__2025081016,10011,2025-08-10 16:00:00,2025-08-10 13:00:00,2025-08-10 19:00:00,NORMAL,GROUP__10011__0012,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7139__2025010516,7139,2025-01-05 16:00:00,2025-01-05 13:00:00,2025-01-05 19:00:00,NORMAL,GROUP__7139__0012,CONTROL,90.0,97.0,99.0,110.0,99.0,77.0,41.0
CONTROL__7139__2025012616,7139,2025-01-26 16:00:00,2025-01-26 13:00:00,2025-01-26 19:00:00,NORMAL,GROUP__7139__0012,CONTROL,67.0,60.0,54.0,59.0,54.0,50.0,40.0
CONTROL__T0231__2025052519,T0231,2025-05-25 19:00:00,2025-05-25 16:00:00,2025-05-25 22:00:00,NORMAL,GROUP__T0231__0003,CONTROL,1141.0,1116.0,903.0,661.0,552.0,422.0,263.0
CONTROL__T0231__2025050419,T0231,2025-05-04 19:00:00,2025-05-04 16:00:00,2025-05-04 22:00:00,NORMAL,GROUP__T0231__0003,CONTROL,43.0,34.0,28.0,32.0,27.0,18.0,15.0
CONTROL__55049__2025120720,55049,2025-12-07 20:00:00,2025-12-07 17:00:00,2025-12-07 23:00:00,NORMAL,GROUP__55049__0005,CONTROL,816.0,582.0,485.0,389.0,177.0,59.0,13.0
CONTROL__55049__2025032320,55049,2025-03-23 20:00:00,2025-03-23 17:00:00,2025-03-23 23:00:00,NORMAL,GROUP__55049__0005,CONTROL,52.0,35.0,30.0,21.0,17.0,17.0,12.0
CONTROL__7179__2025100605,7179,2025-10-06 05:00:00,2025-10-06 02:00:00,2025-10-06 08:00:00,NORMAL,GROUP__7179__0021,CONTROL,140.0,117.0,115.0,100.0,188.0,200.0,245.0
CONTROL__7179__2025040705,7179,2025-04-07 05:00:00,2025-04-07 02:00:00,2025-04-07 08:00:00,NORMAL,GROUP__7179__0021,CONTROL,143.0,191.0,376.0,924.0,1319.0,1689.0,1660.0
CONTROL__51235__2025101308,51235,2025-10-13 08:00:00,2025-10-13 05:00:00,2025-10-13 11:00:00,NORMAL,GROUP__51235__0015,CONTROL,1102.0,2149.0,2148.0,2038.0,1679.0,1514.0,1463.0
CONTROL__51235__2025062308,51235,2025-06-23 08:00:00,2025-06-23 05:00:00,2025-06-23 11:00:00,NORMAL,GROUP__51235__0015,CONTROL,70.0,119.0,149.0,143.0,194.0,196.0,240.0
CONTROL__7132__2025060922,7132,2025-06-09 22:00:00,2025-06-09 19:00:00,2025-06-10 01:00:00,NORMAL,GROUP__7132__0014,CONTROL,9.0,20.0,9.0,9.0,3.0,90.0,60.0
CONTROL__7132__2025092922,7132,2025-09-29 22:00:00,2025-09-29 19:00:00,2025-09-30 01:00:00,NORMAL,GROUP__7132__0014,CONTROL,26.0,23.0,16.0,13.0,10.0,9.0,1.0
CONTROL__34016__2025111105,34016,2025-11-11 05:00:00,2025-11-11 02:00:00,2025-11-11 08:00:00,NORMAL,GROUP__34016__0006,CONTROL,16.0,39.0,180.0,455.0,575.0,855.0,750.0
CONTROL__34016__2025052705,34016,2025-05-27 05:00:00,2025-05-27 02:00:00,2025-05-27 08:00:00,NORMAL,GROUP__34016__0006,CONTROL,33.0,51.0,153.0,568.0,1464.0,1406.0,1578.0
CONTROL__68025__2025082605,68025,2025-08-26 05:00:00,2025-08-26 02:00:00,2025-08-26 08:00:00,NORMAL,GROUP__68025__0014,CONTROL,49.0,62.0,144.0,481.0,1020.0,1349.0,1455.0
CONTROL__68025__2025102105,68025,2025-10-21 05:00:00,2025-10-21 02:00:00,2025-10-21 08:00:00,NORMAL,GROUP__68025__0014,CONTROL,9.0,9.0,19.0,66.0,140.0,131.0,119.0
CONTROL__50240__2025112506,50240,2025-11-25 06:00:00,2025-11-25 03:00:00,2025-11-25 09:00:00,NORMAL,GROUP__50240__0016,CONTROL,263.0,727.0,2121.0,2571.0,2053.0,2176.0,0.0
CONTROL__50240__2025110406,50240,2025-11-04 06:00:00,2025-11-04 03:00:00,2025-11-04 09:00:00,NORMAL,GROUP__50240__0016,CONTROL,234.0,704.0,2102.0,2722.0,2673.0,2486.0,2121.0
CONTROL__F3FWY006__2025120303,F3FWY006,2025-12-03 03:00:00,2025-12-03 00:00:00,2025-12-03 06:00:00,NORMAL,GROUP__F3FWY006__0003,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__F3FWY006__2025031203,F3FWY006,2025-03-12 03:00:00,2025-03-12 00:00:00,2025-03-12 06:00:00,NORMAL,GROUP__F3FWY006__0003,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7248__2025121018,7248,2025-12-10 18:00:00,2025-12-10 15:00:00,2025-12-10 21:00:00,NORMAL,GROUP__7248__0014,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7248__2025012918,7248,2025-01-29 18:00:00,2025-01-29 15:00:00,2025-01-29 21:00:00,NORMAL,GROUP__7248__0014,CONTROL,168.0,148.0,118.0,107.0,86.0,78.0,89.0
CONTROL__33014__2025061121,33014,2025-06-11 21:00:00,2025-06-11 18:00:00,2025-06-12 00:00:00,NORMAL,GROUP__33014__0012,CONTROL,1468.0,1069.0,911.0,895.0,809.0,0.0,16.0
CONTROL__33014__2025021221,33014,2025-02-12 21:00:00,2025-02-12 18:00:00,2025-02-13 00:00:00,NORMAL,GROUP__33014__0012,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7179__2025111303,7179,2025-11-13 03:00:00,2025-11-13 00:00:00,2025-11-13 06:00:00,NORMAL,GROUP__7179__0022,CONTROL,59.0,48.0,52.0,79.0,114.0,240.0,303.0
CONTROL__7179__2025082103,7179,2025-08-21 03:00:00,2025-08-21 00:00:00,2025-08-21 06:00:00,NORMAL,GROUP__7179__0022,CONTROL,49.0,33.0,54.0,56.0,88.0,183.0,297.0
CONTROL__10011__2025061208,10011,2025-06-12 08:00:00,2025-06-12 05:00:00,2025-06-12 11:00:00,NORMAL,GROUP__10011__0013,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__10011__2025021308,10011,2025-02-13 08:00:00,2025-02-13 05:00:00,2025-02-13 11:00:00,NORMAL,GROUP__10011__0013,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__7139__2025120408,7139,2025-12-04 08:00:00,2025-12-04 05:00:00,2025-12-04 11:00:00,NORMAL,GROUP__7139__0013,CONTROL,102.0,201.0,235.0,291.0,317.0,361.0,374.0
CONTROL__7139__2025013008,7139,2025-01-30 08:00:00,2025-01-30 05:00:00,2025-01-30 11:00:00,NORMAL,GROUP__7139__0013,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONTROL__68025__2025041719,68025,2025-04-17 19:00:00,2025-04-17 16:00:00,2025-04-17 22:00:00,NORMAL,GROUP__68025__0015,CONTROL,1519.0,1482.0,1269.0,1011.0,1029.0,1047.0,685.0
CONTROL__68025__2025070319,68025,2025-07-03 19:00:00,2025-07-03 16:00:00,2025-07-03 22:00:00,NORMAL,GROUP__68025__0015,CONTROL,1438.0,1469.0,1200.0,959.0,927.0,895.0,471.0
CONTROL__74230__2025091121,74230,2025-09-11 21:00:00,2025-09-11 18:00:00,2025-09-12 00:00:00,NORMAL,GROUP__74230__0003,CONTROL,9.0,4.0,0.0,0.0,2.0,6.0,0.0
CONTROL__74230__2025082821,74230,2025-08-28 21:00:00,2025-08-28 18:00:00,2025-08-29 00:00:00,NORMAL,GROUP__74230__0003,CONTROL,88.0,58.0,42.0,24.0,13.0,20.0,133.0
